mask_name	subject	state2	correlation	error_rate
dlPFC	28	(Fy)Fo	0.04242134636603477	0.0
dlPFC	28	(Ho)Hy	0.03930912329548732	0.09375
dlPFC	28	(Hy)Ho		0.0
dlPFC	28	(Fo)Hy	0.0379126708863286	0.125
dlPFC	28	(Fy)Ho		0.0
dlPFC	28	(Ho)Fy	0.009262252289552582	0.0625
dlPFC	28	(Hy)Fo	0.02921314100095987	0.0
dlPFC	29	(Fo)Fy		0.0
dlPFC	29	(Fy)Fo		0.0
dlPFC	29	(Ho)Hy		0.0625
dlPFC	29	(Hy)Ho		0.0625
dlPFC	29	(Fo)Hy	0.015585057750331366	0.0
dlPFC	29	(Fy)Ho		0.125
dlPFC	29	(Ho)Fy	0.04579416234129566	0.0
dlPFC	29	(Hy)Fo	0.04936285509402719	0.125
dlPFC	30	(Fo)Fy		0.0
dlPFC	30	(Fy)Fo	0.013608586939244532	0.03125
dlPFC	30	(Ho)Hy		0.09375
dlPFC	30	(Hy)Ho		0.0625
dlPFC	30	(Fo)Hy	0.022035046823593894	0.0
dlPFC	30	(Fy)Ho		0.125
dlPFC	30	(Ho)Fy		0.25
dlPFC	30	(Hy)Fo	0.03396746488788893	0.0625
hp	1	(Fo)Fy	0.0049261720338166885	0.0
hp	1	(Fy)Fo	0.023222082070871577	0.0625
hp	1	(Ho)Hy	0.021787600616629675	0.03125
hp	1	(Hy)Ho	0.01083428902861515	0.0
hp	1	(Fo)Hy	0.02715407420463699	0.1875
hp	1	(Fy)Ho		0.125
hp	1	(Ho)Fy		0.0
hp	1	(Hy)Fo	0.01842889876190211	0.0625
hp	2	(Fo)Fy		0.0625
hp	2	(Fy)Fo		0.09375
hp	2	(Ho)Hy		0.0
hp	2	(Hy)Ho		0.03125
hp	2	(Fo)Hy	0.029291402051080544	0.0
hp	2	(Fy)Ho		0.0
hp	2	(Ho)Fy		0.0
hp	2	(Hy)Fo		0.0
hp	3	(Fo)Fy		0.03125
hp	3	(Fy)Fo	0.004410792982678064	0.0
hp	3	(Ho)Hy		0.125
hp	3	(Hy)Ho		0.03125
hp	3	(Fo)Hy	0.06904164666193935	0.125
hp	3	(Fy)Ho	0.05912953762093504	0.0625
hp	3	(Ho)Fy	0.007911517409160667	0.0
hp	3	(Hy)Fo		0.0625
hp	4	(Fo)Fy	0.042217823451439734	0.03125
hp	4	(Fy)Fo	0.029671396451045343	0.09375
hp	4	(Ho)Hy		0.03125
hp	4	(Hy)Ho		0.03125
hp	4	(Fo)Hy	0.030715815428588165	0.0625
hp	4	(Fy)Ho		0.0625
hp	4	(Ho)Fy	0.014785574589709935	0.125
hp	4	(Hy)Fo		0.125
hp	5	(Fo)Fy		0.0
hp	5	(Fy)Fo		0.03125
hp	5	(Ho)Hy	0.03394921355561905	0.09375
hp	5	(Hy)Ho	0.045465190053161984	0.0
hp	5	(Fo)Hy		0.25
hp	5	(Fy)Ho		0.0625
hp	5	(Ho)Fy	0.0625501634501431	0.125
hp	5	(Hy)Fo	0.024321515313185507	0.0625
hp	7	(Fo)Fy	0.002736000269653976	0.0
hp	7	(Fy)Fo	0.04284600773797461	0.09375
hp	7	(Ho)Hy	0.04497438966543342	0.0
hp	7	(Hy)Ho		0.03125
hp	7	(Fo)Hy		0.125
hp	7	(Fy)Ho		0.25
hp	7	(Ho)Fy	0.07924837967055628	0.0625
hp	7	(Hy)Fo		0.0
hp	8	(Fo)Fy	0.03407885051272397	0.03125
hp	8	(Fy)Fo		0.15625
hp	8	(Ho)Hy	0.01972088107299938	0.09375
hp	8	(Hy)Ho		0.0
hp	8	(Fo)Hy		0.1875
hp	8	(Fy)Ho		0.0
hp	8	(Ho)Fy	0.01576988583835417	0.125
hp	8	(Hy)Fo		0.0625
hp	9	(Fo)Fy	0.0002562611348086298	0.0
hp	9	(Fy)Fo		0.0625
hp	9	(Ho)Hy		0.0
hp	9	(Hy)Ho	0.05535882685657692	0.0625
hp	9	(Fo)Hy	0.01635838507915667	0.0
hp	9	(Fy)Ho		0.0
hp	9	(Ho)Fy	0.015534630063952662	0.0
hp	9	(Hy)Fo	0.0018103498650279895	0.0625
hp	10	(Fo)Fy	0.008371515706103807	0.0
hp	10	(Fy)Fo		0.03125
hp	10	(Ho)Hy		0.0625
hp	10	(Hy)Ho		0.03125
hp	10	(Fo)Hy	0.04383953305874773	0.25
hp	10	(Fy)Ho	0.017655725790573097	0.125
hp	10	(Ho)Fy	0.007077551351593215	0.0625
hp	10	(Hy)Fo	0.036056852046290624	0.1875
hp	11	(Fo)Fy		0.0
hp	11	(Fy)Fo	0.04823785934350639	0.03125
hp	11	(Ho)Hy	0.005610618958153596	0.0625
hp	11	(Hy)Ho	0.03677721734582314	0.0
hp	11	(Fo)Hy		0.0
hp	11	(Fy)Ho	0.004235548874387399	0.0625
hp	11	(Ho)Fy	0.04737181881599619	0.0
hp	11	(Hy)Fo	0.0079898523217949	0.125
hp	12	(Fo)Fy	0.042022992979179476	0.0625
hp	12	(Fy)Fo	0.04914740451345436	0.0625
hp	12	(Ho)Hy		0.0
hp	12	(Hy)Ho	0.010976248601020037	0.0
hp	12	(Fo)Hy	0.006316913269136679	0.0
hp	12	(Fy)Ho		0.0625
hp	12	(Ho)Fy		0.0
hp	12	(Hy)Fo	0.06257194680601783	0.0625
hp	14	(Fo)Fy		0.0
hp	14	(Fy)Fo		0.03125
hp	14	(Ho)Hy	0.03702549884978939	0.0
hp	14	(Hy)Ho	0.07858269682599893	0.03125
hp	14	(Fo)Hy		0.0
hp	14	(Fy)Ho	0.05677273607488641	0.0625
hp	14	(Ho)Fy	0.04429610183606324	0.0625
hp	14	(Hy)Fo	0.0009827045552522656	0.0
hp	15	(Fo)Fy		0.0
hp	15	(Fy)Fo	0.017060465090063204	0.03125
hp	15	(Ho)Hy		0.03125
hp	15	(Hy)Ho		0.03125
hp	15	(Fo)Hy		0.0
hp	15	(Fy)Ho	0.024284215106958437	0.0
hp	15	(Ho)Fy		0.0
hp	15	(Hy)Fo	0.03875323187889735	0.0625
hp	16	(Fo)Fy		0.0
hp	16	(Fy)Fo	0.01609648632905552	0.0
hp	16	(Ho)Hy		0.03125
hp	16	(Hy)Ho	0.05370224106337981	0.0625
hp	16	(Fo)Hy	0.013040260182384519	0.1875
hp	16	(Fy)Ho		0.0625
